deg_u,deg_v,deg_min,deg_max,common_neighbors,jaccard,adamic_adar,same_pred_comm,boundary_u,boundary_v,cc_u,cc_v,tri_u,tri_v,mu_triad_part_u,mu_triad_part_v,y,attacker,category,instance,attack_id
9,6,6,9,0,0.0,0.0,0,4,4,0.08333333333333333,0.0,3,0,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,5,5,6,0,0.0,0.0,0,5,2,0.0,0.0,0,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,7,7,9,0,0.0,0.0,0,4,3,0.2222222222222222,0.19047619047619047,8,4,4,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
11,9,9,11,0,0.0,0.0,0,3,4,0.01818181818181818,0.05555555555555555,1,2,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
18,16,16,18,3,0.0967741935483871,1.1011036205633893,1,5,5,0.0915032679738562,0.11666666666666667,14,14,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,6,6,9,1,0.07142857142857142,0.25694917118487537,0,3,4,0.08333333333333333,0.0,3,0,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
12,8,8,12,1,0.05263157894736842,0.2769378934088574,0,3,5,0.24242424242424243,0.10714285714285714,16,3,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
16,11,11,16,1,0.038461538461538464,0.267546386419054,0,3,6,0.21666666666666667,0.03636363636363636,26,2,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
11,6,6,11,2,0.13333333333333333,0.729943133291096,0,4,3,0.01818181818181818,0.13333333333333333,1,2,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
21,8,8,21,0,0.0,0.0,0,6,6,0.16666666666666666,0.0,35,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
5,6,5,6,0,0.0,0.0,0,3,3,0.2,0.06666666666666667,2,1,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,8,6,8,0,0.0,0.0,0,5,4,0.0,0.07142857142857142,0,2,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,5,5,8,0,0.0,0.0,0,3,3,0.10714285714285714,0.0,3,0,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,6,6,8,0,0.0,0.0,0,4,4,0.10714285714285714,0.06666666666666667,3,1,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
13,8,8,13,0,0.0,0.0,0,6,3,0.038461538461538464,0.25,3,7,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
13,8,8,13,0,0.0,0.0,0,5,2,0.2564102564102564,0.03571428571428571,20,1,2,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,15,8,15,0,0.0,0.0,0,2,4,0.25,0.01904761904761905,7,2,1,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,13,6,13,0,0.0,0.0,0,3,5,0.13333333333333333,0.07692307692307693,2,6,0,5,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,6,6,8,0,0.0,0.0,0,4,4,0.14285714285714285,0.13333333333333333,4,2,2,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
5,6,5,6,1,0.1,0.4170323914242463,0,3,3,0.1,0.06666666666666667,1,1,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,23,8,23,0,0.0,0.0,0,5,8,0.03571428571428571,0.043478260869565216,1,11,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,16,9,16,0,0.0,0.0,1,3,4,0.027777777777777776,0.15833333333333333,1,19,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,14,6,14,1,0.05263157894736842,0.28126641406272834,0,4,5,0.06666666666666667,0.04395604395604396,1,4,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
7,5,5,7,0,0.0,0.0,0,5,3,0.14285714285714285,0.2,3,2,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
14,6,6,14,0,0.0,0.0,0,4,4,0.14285714285714285,0.0,13,0,3,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,7,6,7,0,0.0,0.0,0,5,3,0.0,0.19047619047619047,0,4,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
5,6,5,6,0,0.0,0.0,0,4,5,0.1,0.0,1,0,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,15,9,15,1,0.043478260869565216,0.36926937306885504,0,4,4,0.08333333333333333,0.1619047619047619,3,17,2,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
12,6,6,12,0,0.0,0.0,0,5,3,0.09090909090909091,0.13333333333333333,6,2,6,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
11,8,8,11,0,0.0,0.0,0,5,3,0.07272727272727272,0.21428571428571427,4,6,2,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,15,8,15,1,0.045454545454545456,0.4170323914242463,0,4,4,0.17857142857142858,0.08571428571428572,5,9,4,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
18,11,11,18,2,0.07407407407407407,0.6668091386601375,0,4,5,0.16993464052287582,0.09090909090909091,26,5,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
7,8,7,8,0,0.0,0.0,0,5,4,0.0,0.07142857142857142,0,2,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
10,9,9,10,1,0.05555555555555555,0.28126641406272834,1,3,5,0.15555555555555556,0.08333333333333333,7,3,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
5,8,5,8,0,0.0,0.0,0,3,4,0.0,0.07142857142857142,0,2,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,8,8,8,0,0.0,0.0,0,3,5,0.10714285714285714,0.14285714285714285,3,4,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
12,6,6,12,0,0.0,0.0,0,6,3,0.06060606060606061,0.13333333333333333,4,2,3,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
10,10,10,10,1,0.05263157894736842,0.29401410379520604,0,4,4,0.08888888888888889,0.13333333333333333,4,6,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
14,42,14,42,1,0.01818181818181818,0.3459762562611936,0,4,7,0.04395604395604396,0.12311265969802555,4,106,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,7,7,9,0,0.0,0.0,0,3,5,0.027777777777777776,0.14285714285714285,1,3,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
18,9,9,18,3,0.125,1.0805017483809642,1,4,2,0.16993464052287582,0.25,26,9,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
15,7,7,15,1,0.047619047619047616,0.35295612386476116,0,3,4,0.06666666666666667,0.047619047619047616,7,1,7,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
17,9,9,17,0,0.0,0.0,0,6,4,0.17647058823529413,0.1388888888888889,24,5,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
15,8,8,15,1,0.045454545454545456,0.45511961331341866,0,7,5,0.08571428571428572,0.07142857142857142,9,2,4,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
18,8,8,18,1,0.04,0.267546386419054,0,4,5,0.16993464052287582,0.07142857142857142,26,2,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,9,8,9,3,0.21428571428571427,1.1790003125090842,0,6,5,0.17857142857142858,0.08333333333333333,5,3,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
7,8,7,8,0,0.0,0.0,0,4,5,0.047619047619047616,0.03571428571428571,1,1,1,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
14,9,9,14,0,0.0,0.0,0,5,4,0.16483516483516483,0.1111111111111111,15,4,4,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,13,8,13,2,0.10526315789473684,0.6029254274460689,1,2,4,0.25,0.20512820512820512,7,16,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
14,11,11,14,0,0.0,0.0,0,5,5,0.16483516483516483,0.10909090909090909,15,6,4,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,11,9,11,1,0.05263157894736842,0.43429448190325176,0,4,5,0.027777777777777776,0.07272727272727272,1,4,1,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
5,17,5,17,0,0.0,0.0,0,2,6,0.2,0.17647058823529413,2,24,2,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,7,7,9,0,0.0,0.0,0,4,3,0.05555555555555555,0.14285714285714285,2,3,0,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
15,6,6,15,1,0.05,0.45511961331341866,0,3,5,0.06666666666666667,0.0,7,0,7,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
12,11,11,12,2,0.09523809523809523,0.7385387461377101,0,3,5,0.06060606060606061,0.07272727272727272,4,4,4,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
16,6,6,16,0,0.0,0.0,0,6,3,0.041666666666666664,0.26666666666666666,5,4,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
7,7,7,7,0,0.0,0.0,0,4,2,0.0,0.19047619047619047,0,4,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
7,5,5,7,0,0.0,0.0,0,4,4,0.0,0.1,0,1,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,8,8,9,1,0.0625,0.36926937306885504,0,3,4,0.027777777777777776,0.07142857142857142,1,2,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,8,6,8,2,0.16666666666666666,0.65937877556672,0,4,3,0.06666666666666667,0.14285714285714285,1,4,0,2,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,5,5,6,0,0.0,0.0,0,4,3,0.06666666666666667,0.1,1,1,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
11,8,8,11,1,0.05555555555555555,0.3789231816899512,0,3,5,0.01818181818181818,0.10714285714285714,1,3,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,15,8,15,1,0.045454545454545456,0.3789231816899512,1,5,7,0.03571428571428571,0.08571428571428572,1,9,1,4,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
8,9,8,9,2,0.13333333333333333,0.7481925547588062,1,4,4,0.10714285714285714,0.08333333333333333,3,3,1,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
14,6,6,14,0,0.0,0.0,0,5,4,0.16483516483516483,0.0,15,0,4,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,30,6,30,1,0.02857142857142857,0.48089834696298783,0,3,6,0.0,0.04827586206896552,0,21,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
6,10,6,10,2,0.14285714285714285,0.6505357871315833,0,4,4,0.06666666666666667,0.13333333333333333,1,6,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
12,7,7,12,0,0.0,0.0,0,3,2,0.24242424242424243,0.19047619047619047,16,4,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
7,6,6,7,0,0.0,0.0,0,5,4,0.0,0.13333333333333333,0,2,0,1,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,17,9,17,3,0.13043478260869565,0.9905677774958594,1,2,6,0.25,0.17647058823529413,9,24,1,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
17,15,15,17,3,0.10344827586206896,1.200610743490716,0,3,4,0.22058823529411764,0.08571428571428572,30,9,0,3,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,5,5,9,0,0.0,0.0,0,5,4,0.08333333333333333,0.1,3,1,0,0,0,SA-CPM,LFR,n200_s1,LFR__n200_s1__b103__SA-CPM__k5
9,8,8,9,1,0.0625,0.36926937306885504,0,3,4,0.2222222222222222,0.14285714285714285,8,4,4,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,8,7,8,0,0.0,0.0,0,2,4,0.19047619047619047,0.03571428571428571,4,1,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,6,6,8,0,0.0,0.0,0,5,3,0.03571428571428571,0.06666666666666667,1,1,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,14,7,14,0,0.0,0.0,0,2,5,0.19047619047619047,0.0,4,0,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,7,5,7,0,0.0,0.0,0,3,4,0.1,0.09523809523809523,1,2,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,8,6,8,0,0.0,0.0,0,3,5,0.06666666666666667,0.07142857142857142,1,2,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
16,15,15,16,0,0.0,0.0,0,3,4,0.21666666666666667,0.05714285714285714,26,6,0,6,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,5,5,6,0,0.0,0.0,0,2,3,0.2,0.0,3,0,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,5,5,6,0,0.0,0.0,0,3,3,0.0,0.1,0,1,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,6,6,8,0,0.0,0.0,0,4,3,0.10714285714285714,0.0,3,0,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,11,9,11,1,0.05263157894736842,0.29401410379520604,0,3,4,0.027777777777777776,0.09090909090909091,1,5,0,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,5,5,15,0,0.0,0.0,0,4,2,0.06666666666666667,0.2,7,2,7,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,9,7,9,0,0.0,0.0,0,4,5,0.14285714285714285,0.05555555555555555,3,2,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,9,7,9,1,0.06666666666666667,0.29401410379520604,1,3,4,0.19047619047619047,0.1111111111111111,4,4,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,11,9,11,0,0.0,0.0,0,4,3,0.05555555555555555,0.10909090909090909,2,6,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
35,7,7,35,1,0.024390243902439025,0.6213349345596119,1,4,3,0.06890756302521009,0.047619047619047616,41,1,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,9,9,10,1,0.05555555555555555,0.318928988903801,1,3,2,0.022222222222222223,0.1111111111111111,1,4,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,12,5,12,2,0.13333333333333333,0.872152004737665,0,4,4,0.1,0.06060606060606061,1,4,0,3,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,15,10,15,0,0.0,0.0,0,4,3,0.022222222222222223,0.19047619047619047,1,20,1,6,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,7,6,7,1,0.08333333333333333,0.29401410379520604,1,3,3,0.06666666666666667,0.19047619047619047,1,4,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,8,6,8,0,0.0,0.0,1,3,4,0.06666666666666667,0.14285714285714285,1,4,0,4,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,12,12,14,3,0.13043478260869565,0.9734586341485763,1,3,3,0.16483516483516483,0.3181818181818182,15,21,4,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,5,5,8,0,0.0,0.0,0,3,2,0.25,0.2,7,2,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
12,16,12,16,1,0.037037037037037035,0.3459762562611936,0,4,3,0.045454545454545456,0.21666666666666667,3,26,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,8,6,8,0,0.0,0.0,1,3,3,0.26666666666666666,0.07142857142857142,4,2,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,5,5,6,0,0.0,0.0,0,3,3,0.0,0.1,0,1,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,6,6,11,0,0.0,0.0,0,4,2,0.01818181818181818,0.2,1,3,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,21,7,21,2,0.07692307692307693,0.9273799996201022,0,3,4,0.0,0.16666666666666666,0,35,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,9,5,9,1,0.07692307692307693,0.3396232718951086,0,3,4,0.1,0.08333333333333333,1,3,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
18,8,8,18,0,0.0,0.0,0,4,4,0.0915032679738562,0.14285714285714285,14,4,0,4,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,6,6,10,2,0.14285714285714285,0.7283085856984578,1,3,4,0.08888888888888889,0.0,4,0,2,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,15,15,15,1,0.034482758620689655,0.40242960438184466,1,3,3,0.09523809523809523,0.047619047619047616,10,5,3,3,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,11,11,14,0,0.0,0.0,0,4,4,0.054945054945054944,0.09090909090909091,5,5,3,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,7,6,7,1,0.08333333333333333,0.6213349345596119,1,5,3,0.0,0.14285714285714285,0,3,0,3,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
16,15,15,16,3,0.10714285714285714,0.926925161985774,1,5,3,0.15833333333333333,0.19047619047619047,19,20,0,6,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,8,8,8,0,0.0,0.0,1,4,4,0.10714285714285714,0.14285714285714285,3,4,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,5,5,7,0,0.0,0.0,0,3,2,0.19047619047619047,0.2,4,2,1,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,7,7,8,0,0.0,0.0,0,3,4,0.07142857142857142,0.14285714285714285,2,3,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,13,7,13,1,0.05263157894736842,0.25694917118487537,0,3,3,0.047619047619047616,0.1282051282051282,1,10,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,12,10,12,0,0.0,0.0,0,3,4,0.022222222222222223,0.09090909090909091,1,6,1,6,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,9,9,10,0,0.0,0.0,0,4,5,0.06666666666666667,0.027777777777777776,3,1,1,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,11,11,11,0,0.0,0.0,1,4,4,0.01818181818181818,0.07272727272727272,1,4,1,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,11,10,11,1,0.05,0.28126641406272834,0,3,4,0.2222222222222222,0.09090909090909091,10,5,3,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,6,6,9,0,0.0,0.0,0,2,4,0.1388888888888889,0.13333333333333333,5,2,2,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,7,7,15,1,0.047619047619047616,0.3459762562611936,0,3,4,0.1619047619047619,0.09523809523809523,17,2,3,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,6,6,10,2,0.14285714285714285,0.7621647610257162,0,2,3,0.15555555555555556,0.06666666666666667,7,1,2,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,9,9,15,1,0.043478260869565216,0.4170323914242463,0,3,3,0.08571428571428572,0.05555555555555555,9,2,3,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,9,6,9,0,0.0,0.0,1,3,4,0.06666666666666667,0.05555555555555555,1,2,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,49,13,49,2,0.03333333333333333,0.7631033646040855,0,3,5,0.038461538461538464,0.04846938775510204,3,57,2,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
15,9,9,15,1,0.043478260869565216,0.25694917118487537,0,3,2,0.19047619047619047,0.1388888888888889,20,5,6,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,15,9,15,1,0.043478260869565216,0.2769378934088574,0,5,3,0.027777777777777776,0.23809523809523808,1,25,1,4,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
13,7,7,13,1,0.05263157894736842,0.318928988903801,0,4,3,0.20512820512820512,0.19047619047619047,16,4,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,8,8,8,1,0.06666666666666667,0.4170323914242463,0,4,3,0.03571428571428571,0.03571428571428571,1,1,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,14,9,14,3,0.15,1.0130375165963514,1,2,4,0.2777777777777778,0.14285714285714285,10,13,0,3,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,11,7,11,0,0.0,0.0,0,4,4,0.047619047619047616,0.05454545454545454,1,3,0,3,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,7,7,8,0,0.0,0.0,0,3,2,0.07142857142857142,0.19047619047619047,2,4,2,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,8,8,11,0,0.0,0.0,0,2,3,0.21818181818181817,0.10714285714285714,12,3,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,37,9,37,1,0.022222222222222223,0.35295612386476116,0,2,5,0.1111111111111111,0.11261261261261261,4,75,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
6,10,6,10,0,0.0,0.0,1,2,3,0.0,0.022222222222222223,0,1,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
10,9,9,10,1,0.05555555555555555,0.25694917118487537,0,4,2,0.06666666666666667,0.1388888888888889,3,5,1,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,11,8,11,0,0.0,0.0,1,3,4,0.10714285714285714,0.09090909090909091,3,5,0,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
12,9,9,12,0,0.0,0.0,0,4,3,0.09090909090909091,0.08333333333333333,6,3,1,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,15,5,15,1,0.05263157894736842,0.3459762562611936,0,3,3,0.1,0.19047619047619047,1,20,1,6,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,5,5,7,0,0.0,0.0,0,4,3,0.14285714285714285,0.1,3,1,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,37,7,37,2,0.047619047619047616,0.8268746032241814,0,4,5,0.0,0.11261261261261261,0,75,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
17,9,9,17,0,0.0,0.0,0,4,4,0.17647058823529413,0.1111111111111111,24,4,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,8,7,8,1,0.07142857142857142,0.25694917118487537,1,3,5,0.2857142857142857,0.17857142857142858,6,5,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,7,7,11,0,0.0,0.0,0,4,3,0.07272727272727272,0.0,4,0,2,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,7,5,7,0,0.0,0.0,0,3,3,0.1,0.14285714285714285,1,3,1,3,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
49,7,7,49,0,0.0,0.0,0,5,3,0.04846938775510204,0.14285714285714285,57,3,0,3,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
9,10,9,10,0,0.0,0.0,0,2,3,0.08333333333333333,0.022222222222222223,3,1,3,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
8,14,8,14,0,0.0,0.0,1,3,5,0.0,0.07692307692307693,0,7,0,1,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
11,8,8,11,0,0.0,0.0,0,4,4,0.03636363636363636,0.0,2,0,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
14,8,8,14,1,0.047619047619047616,0.4170323914242463,0,3,4,0.16483516483516483,0.07142857142857142,15,2,4,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
19,6,6,19,0,0.0,0.0,0,5,3,0.029239766081871343,0.06666666666666667,5,1,0,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
5,7,5,7,0,0.0,0.0,0,3,4,0.1,0.09523809523809523,1,2,1,0,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
7,9,7,9,0,0.0,0.0,0,3,3,0.19047619047619047,0.08333333333333333,4,3,1,2,1,SA-Q,LFR,n200_s1,LFR__n200_s1__b103__SA-Q__k10
